timeStamp,latitude,longitude,altitude
1681858800,71.373863,16.533642,511.928833
1681858620,80.632561,46.392361,514.855896
1681858440,80.772675,122.616127,516.526855
1681858260,71.595093,153.302399,516.875671
1681858080,60.861309,163.519745,516.045654
1681857900,49.783894,168.890472,514.360168
1681857720,38.569469,172.521973,512.266418
1681857540,27.280603,175.369125,510.259796
1681857360,15.946805,177.827179,508.800018
1681857180,4.588678,-179.898285,508.232208
1681857000,-6.775415,-177.671753,508.726471
1681856820,-18.127508,-175.374054,510.246857
1681856640,-29.449171,-172.861572,512.555786
1681856460,-40.719131,-169.905701,515.252686
1681856280,-51.904839,-166.048447,517.840515
1681856100,-62.931080,-160.129425,519.806885
1681855920,-73.524963,-148.094086,520.708069
1681855740,-81.866714,-108.370239,520.241516
1681855560,-79.206512,-35.321278,518.297546
1681855380,-69.432343,-11.984434,514.982544
1681855200,-58.580528,-3.287586,510.611694
1681855020,-47.443954,1.591586,505.670105
1681854840,-36.178688,5.014653,500.747589
1681854660,-24.837694,7.761865,496.454926
1681854480,-13.449276,10.172968,493.333588
1681854300,-2.035356,12.433366,491.773224
1681854120,9.383494,14.672713,491.951233
1681853940,20.786755,17.013552,493.805847
1681853760,32.153091,19.614338,497.047760
1681853580,43.457226,22.742624,501.208069
1681853400,54.658382,26.965225,505.713440
1681853220,65.654999,33.821819,509.974609
1681853040,76.031662,49.307991,513.473938
1681852860,82.604248,104.492004,515.838379
1681852680,76.940041,165.525467,516.888184
1681852500,66.702736,-177.298233,516.656128
1681852320,55.762844,-170.018600,515.374329
1681852140,44.609993,-165.639908,513.432068
1681851960,33.356373,-162.441574,511.309387
1681851780,22.043875,-159.807770,509.495880
1681851600,10.696463,-157.454239,508.407593
1681851420,-0.666696,-155.216797,508.314941
1681851240,-12.027533,-152.972641,509.294830
1681851060,-23.368002,-150.596710,511.215576
1681850880,-34.668850,-147.916382,513.757690
1681850700,-45.905342,-144.624893,516.466675
1681850520,-57.032036,-140.040482,518.827881
1681850340,-67.920464,-132.192734,520.350708
1681850160,-77.970299,-112.645599,520.648621
1681849980,-82.407127,-45.501148,519.503418
1681849800,-74.954887,2.656466,516.904114
1681849620,-64.469398,16.471315,513.056335
1681849440,-53.451504,22.889458,508.360199
1681849260,-42.245579,26.945147,503.358368
1681849080,-30.940937,29.996202,498.661255
1681848900,-19.575121,32.558479,494.858337
1681848720,-8.172390,34.881626,492.429749
1681848540,3.246254,37.117516,491.672394
1681848360,14.660346,39.387512,492.653809
1681848180,26.049166,41.824619,495.202942
1681848000,37.390228,44.624809,498.939423
1681847820,48.653522,48.156315,503.335419
1681847640,59.780308,53.287704,507.798920
1681847460,70.588844,62.750366,511.763489
1681847280,80.085442,89.730843,514.770691
1681847100,81.257286,165.368378,516.532532
1681846920,72.371651,-160.593994,516.967346
1681846740,61.685139,-149.705688,516.203735
1681846560,50.623116,-144.128235,514.553711
1681846380,39.416206,-140.410736,512.458069
1681846200,28.131783,-137.522018,510.412170
1681846020,16.800602,-135.043213,508.881866
1681845840,5.443612,-132.760056,508.223938
1681845660,-5.920748,-130.534012,508.623749
1681845480,-17.274504,-128.246078,510.061676
1681845300,-28.599297,-125.756073,512.314819
1681845120,-39.874229,-122.845123,514.993225
1681844940,-51.068188,-119.081810,517.604492
1681844760,-62.111595,-113.394234,519.634521
1681844580,-72.761154,-102.145714,520.631714
1681844400,-81.474121,-66.338844,520.280701
1681844220,-79.810104,8.625968,518.455688
1681844040,-70.224037,34.343975,515.246582
1681843860,-59.408531,43.548443,510.953308
1681843680,-48.285488,48.596767,506.049683
1681843500,-37.027519,52.093109,501.119843
1681843320,-25.691151,54.876282,496.775513
1681843140,-14.305615,57.305046,493.565796
1681842960,-2.893058,59.571888,491.893494
1681842780,8.525919,61.808678,491.952789
1681842600,19.930822,64.137108,493.699432
1681842420,31.300447,66.711037,496.859558
1681842240,42.610050,69.785599,500.975098
1681842060,53.820877,73.892235,505.477417
1681841880,64.839630,80.444092,509.775299
1681841700,75.300438,94.764793,513.342957
1681841520,82.493805,145.202194,515.794617
1681841340,77.634209,-149.493347,516.935303
1681841160,67.510635,-130.774765,516.782043
1681840980,56.597115,-123.124207,515.553650
1681840800,45.454945,-118.611031,513.630127
1681840620,34.207157,-115.351845,511.487885
1681840440,22.898191,-112.687706,509.619415
1681840260,11.552699,-110.319641,508.449677
1681840080,0.190027,-108.077942,508.262695
1681839900,-11.171721,-105.838379,509.151520
1681839720,-22.514515,-103.477432,511.000336
1681839540,-33.819271,-100.828194,513.502808
1681839360,-45.061958,-97.599205,516.212463
1681839180,-56.199802,-93.153671,518.616333
1681839000,-67.115822,-85.693237,520.219177
1681838820,-77.287384,-67.784981,520.624146
1681838640,-82.562920,-4.669192,519.598328
1681838460,-75.691055,48.197056,517.114136
1681838280,-65.284943,63.111519,513.360962
1681838100,-54.288723,69.822411,508.725250
1681837920,-43.092663,73.990608,503.740784
1681837740,-31.793888,77.094032,499.015228
1681837560,-20.431845,79.682495,495.142151
1681837380,-9.031287,82.017639,492.612152
1681837200,2.386683,84.255730,491.737305
1681837020,13.801600,86.518890,492.602631
1681836840,25.192799,88.937759,495.054047
1681836660,36.538055,91.700943,498.724762
1681836480,47.808346,95.156853,503.095093
1681836300,58.948715,100.112541,507.574646
1681836120,69.795128,109.040833,511.592041
1681835940,79.495331,133.474930,514.678284
1681835760,81.684509,-152.389847,516.531311
1681835580,73.144051,-114.597206,517.053528
1681835400,62.510448,-102.959183,516.358643
1681835220,51.464966,-97.157799,514.746948
1681835040,40.265949,-93.348663,512.652466
1681834860,28.986155,-90.415985,510.569824
1681834680,17.657726,-87.915176,508.970764
1681834500,6.301986,-85.622597,508.223358
1681834320,-5.062534,-83.396385,508.528076
1681834140,-16.417849,-81.117470,509.881744
1681833960,-27.745665,-78.648865,512.076416
1681833780,-39.025421,-75.780708,514.733032
1681833600,-50.227310,-72.106255,517.364502
1681833420,-61.286827,-66.633942,519.455566
1681833240,-71.986435,-56.094360,520.547058
1681833060,-81.016228,-23.835117,520.310913
1681832880,-80.378693,52.160000,518.605591
1681832700,-71.013718,80.594917,515.504211
1681832520,-60.238361,90.362030,511.291260
1681832340,-49.129726,95.592766,506.428955
1681832160,-37.879368,99.167007,501.495148
1681831980,-26.547796,101.988205,497.102051
1681831800,-15.165272,104.435760,493.805878
1681831620,-3.754194,106.709793,492.022430
1681831440,7.664801,108.944695,491.962433
1681831260,19.071238,111.261505,493.599335
1681831080,30.444033,113.809853,496.674957
1681830900,41.758926,116.833282,500.742584
1681830720,52.978996,120.830620,505.238800
1681830540,64.018333,127.100922,509.570831
1681830360,74.553627,140.382889,513.205261
1681830180,82.289139,-173.846420,515.743713
1681830000,78.310059,-104.783936,516.976013
1681829820,68.318214,-84.305573,516.903442
1681829640,57.433575,-76.247337,515.731079
1681829460,46.302738,-71.589775,513.829285
1681829280,35.061047,-68.266029,511.670380
1681829100,23.755766,-65.569817,509.749237
1681828920,12.412316,-63.186214,508.499329
1681828740,1.050239,-60.939552,508.218048
1681828560,-10.312315,-58.703911,509.014557
1681828380,-21.657330,-56.357082,510.789185
1681828200,-32.965874,-53.737499,513.248962
1681828020,-44.214558,-50.567909,515.955933
1681827840,-55.363018,-46.252880,518.399536
1681827660,-66.304489,-39.148167,520.080139
1681827480,-76.582314,-22.689800,520.590820
1681827300,-82.623283,35.948166,519.684387
1681827120,-76.416550,93.550217,517.316589
1681826940,-66.101028,109.710274,513.660339
1681826760,-55.128296,116.740921,509.088165
1681826580,-43.942623,121.029518,504.124451
1681826400,-32.649944,124.188431,499.373657
1681826220,-21.291819,126.804611,495.432953
1681826040,-9.893554,129.152649,492.803009
1681825860,1.523627,131.393631,491.810791
1681825680,12.939260,133.650665,492.558868
1681825500,24.332727,136.052246,494.910309
1681825320,35.682037,138.780151,498.512299
1681825140,46.959072,142.164383,502.853760
1681824960,58.112286,146.955734,507.346466
1681824780,68.993240,155.397537,511.414551
1681824600,78.868256,177.585846,514.578796
1681824420,82.043999,-110.663284,516.523071
1681824240,73.911140,-68.722115,517.133972
1681824060,63.337063,-56.243431,516.510132
1681823880,52.309383,-50.199005,514.939636
1681823700,41.118675,-46.292126,512.849304
1681823520,29.843704,-43.312916,510.732635
1681823340,18.518164,-40.788795,509.066681
1681823160,7.163791,-38.485970,508.230530
1681822980,-4.200781,-36.258919,508.439606
1681822800,-15.557554,-33.988304,509.707275
1681822620,-26.888285,-31.540020,511.840698
1681822440,-38.172722,-28.712652,514.472351
1681822260,-49.382244,-25.122292,517.120850
1681822080,-60.456909,-19.850458,519.270142
1681821900,-71.201683,-9.951311,520.453979
1681821720,-80.501534,19.134323,520.332031
1681821540,-80.904755,95.233917,518.747009
1681821360,-71.800659,126.758392,515.755127
1681821180,-61.069889,137.151138,511.625305
1681821000,-49.976624,142.578949,506.807617
1681820820,-38.734215,146.236099,501.873260
1681820640,-27.407618,149.097519,497.434357
1681820460,-16.028234,151.565018,494.053833
1681820280,-4.618753,153.847031,492.160065
1681820100,6.800147,156.080704,491.980316
1681819920,18.208010,158.386688,493.505737
1681819740,29.583853,160.910690,496.494232
1681819560,40.903866,163.885437,500.510803
1681819380,52.132778,167.779678,504.997742
1681819200,63.191319,173.789413,509.361328
1681819020,73.792816,-173.856842,513.060791
1681818840,81.996353,-132.528519,515.685547
1681818660,78.963432,-60.387550,517.010132
1681818480,69.125023,-37.897022,517.020081
1681818300,58.272121,-29.389444,515.906372
1681818120,47.153336,-24.576632,514.029297
1681817940,35.918018,-21.184324,511.856659
1681817760,24.616585,-18.454193,509.885223
1681817580,13.275301,-16.054026,508.556488
1681817400,1.913933,-13.801673,508.181091
1681817220,-9.449323,-11.569282,508.884186
1681817040,-20.796457,-9.235740,510.582367
1681816860,-32.108673,-6.644412,512.996460
1681816680,-43.363159,-3.531303,515.697449
1681816500,-54.521744,0.660992,518.177612
1681816320,-65.486763,7.438364,519.933533
1681816140,-75.857765,22.611506,520.548584
1681815960,-82.584709,76.519135,519.761414
1681815780,-77.128906,138.687286,517.511169
1681815600,-66.917343,156.263092,513.954224
1681815420,-55.970150,163.643860,509.448639
1681815240,-44.795429,168.061478,504.509125
1681815060,-33.509087,171.279221,499.736359
1681814880,-22.155029,173.924713,495.730682
1681814700,-10.759183,176.286606,493.002319
1681814520,0.657096,178.531189,491.893005
1681814340,12.073334,-179.217239,492.522766
1681814160,23.468960,-176.831985,494.772003
1681813980,34.822186,-174.137711,498.302277
1681813800,46.105721,-170.821503,502.611694
1681813620,57.271111,-166.184006,507.114594
1681813440,68.183678,-158.186096,511.231079
1681813260,78.209351,-137.976151,514.472168
1681813080,82.325066,-69.420288,516.507751
1681812900,74.671577,-22.986214,517.208557
1681812720,64.164764,-9.561498,516.657959
1681812540,53.156319,-3.252709,515.131531
1681812360,41.974354,0.758555,513.048401
1681812180,30.704418,3.787025,510.900482
1681812000,19.381905,6.335846,509.169586
1681811820,8.029018,8.649780,508.245483
1681811640,-3.335499,10.878341,508.358521
1681811460,-14.693625,13.141377,509.538452
1681811280,-26.027164,15.570368,511.608032
1681811100,-37.316139,18.358868,514.211487
1681810920,-48.533009,21.869596,516.873718
1681810740,-59.621952,26.954475,519.078369
1681810560,-70.407631,36.273613,520.352600
1681810380,-79.937866,62.543648,520.343994
1681810200,-81.379478,137.807770,518.879761
1681810020,-72.584000,172.822754,515.999146
1681809840,-61.902958,-176.086472,511.955139
1681809660,-50.826130,-170.445358,507.185394
1681809480,-39.592037,-166.699905,502.253937
1681809300,-28.270597,-163.795929,497.772278
1681809120,-16.894493,-161.307236,494.309601
1681808940,-5.486727,-159.016449,492.306488
1681808760,5.931967,-156.783325,492.006592
1681808580,17.341145,-154.487411,493.418915
1681808400,28.719919,-151.986572,496.317627
1681808220,40.044876,-149.058151,500.279999
1681808040,51.282269,-145.261246,504.754486
1681807860,62.358753,-139.493027,509.146942
1681807680,73.019356,-127.970993,512.909668
1681807500,81.623627,-90.762970,515.620056
1681807320,79.589249,-16.350222,517.037537
1681807140,69.930527,8.443528,517.131714
1681806960,59.112644,17.447830,516.079285
1681806780,48.006699,22.427864,514.229980
1681806600,36.778053,25.893028,512.046570
1681806420,25.480635,28.659035,510.027252
1681806240,14.141645,31.076855,508.621216
1681806060,2.781099,33.335644,508.151947
1681805880,-8.582752,35.565453,508.760559
1681805700,-19.931904,37.886536,510.380096
1681805520,-31.247669,40.450951,512.745483
1681805340,-42.507774,43.510345,515.437195
1681805160,-53.676029,47.587105,517.950745
1681804980,-64.662895,54.062706,519.779480
1681804800,-75.115982,68.093903,520.497498
1681804620,-82.447533,117.219002,519.829407
1681804440,-77.825111,-176.425095,517.697815
1681804260,-67.733528,-157.235199,514.242249
1681804080,-56.814201,-149.470047,509.806366
1681803900,-45.651051,-144.913971,504.894501
1681803720,-34.371296,-141.633804,500.103119
1681803540,-23.021463,-138.957291,496.035156
1681803360,-11.628163,-136.580566,493.210052
1681803180,-0.212901,-134.331665,491.983978
1681803000,11.203831,-132.084854,492.494446
1681802820,22.601501,-129.715012,494.639343
1681802640,33.958515,-127.052773,498.094971
1681802460,45.248322,-123.801132,502.369080
1681802280,56.425259,-119.307854,506.879150
1681802100,67.366837,-111.715874,511.041779
1681801920,77.522926,-93.249062,514.358398
1681801740,82.517677,-28.582376,516.485168
1681801560,75.423698,22.589951,517.277100
1681801380,64.993324,37.083149,516.801880
1681801200,54.005699,43.680138,515.322388
1681801020,42.832966,47.803017,513.249573
1681800840,31.568281,50.883675,511.073151
1681800660,20.248938,53.458660,509.279388
1681800480,8.897656,55.784588,508.268311
1681800300,-2.466694,58.015347,508.284912
1681800120,-13.826069,60.271515,509.375549
1681799940,-25.162312,62.682220,511.378632
1681799760,-36.455688,65.433678,513.950684
1681799580,-47.679642,68.868965,516.623230
1681799400,-58.782063,73.779289,518.880371
1681799220,-69.604912,82.571846,520.242920
1681799040,-79.332130,106.356491,520.346802
1681798860,-81.792885,179.857742,519.003784
1681798680,-73.362701,-141.225632,516.236023
1681798500,-62.737392,-129.353394,512.280518
1681798320,-51.678196,-123.480927,507.562012
1681798140,-40.452812,-119.641289,502.636932
1681797960,-29.136724,-116.692276,498.115631
1681797780,-17.764036,-114.181091,494.573059
1681797600,-6.358105,-111.880707,492.461700
1681797420,5.060269,-109.647453,492.041412
1681797240,16.470654,-107.360832,493.339050
1681797060,27.852242,-104.882011,496.145416
1681796880,39.181984,-101.997711,500.050415
1681796700,50.427502,-98.292747,504.509277
1681796520,61.520794,-92.748734,508.927826
1681796340,72.234375,-81.973969,512.751892
1681796160,81.180061,-48.512123,515.547241
1681795980,80.181335,27.278503,517.058105
1681795800,70.734123,54.707561,517.238159
1681795620,59.955021,64.262672,516.249573
1681795440,48.862785,69.423119,514.431030
1681795260,37.641136,72.965782,512.239929
1681795080,26.347902,75.769745,510.175232
1681794900,15.011337,78.206352,508.693451
1681794720,3.651728,80.472343,508.130676
1681794540,-7.712610,82.700249,508.643860
1681794360,-19.063673,85.009682,510.182678
1681794180,-30.382877,87.548477,512.496399
1681794000,-41.648426,90.556770,515.175476
1681793820,-52.825928,94.524689,517.719177
1681793640,-63.833115,100.721596,519.618164
1681793460,-74.358818,113.735527,520.437561
1681793280,-82.215828,158.203644,519.888123
1681793100,-78.501465,-131.825516,517.876160
1681792920,-68.549171,-110.790497,514.524292
1681792740,-57.660355,-102.602173,510.161072
1681792560,-46.509457,-97.897285,505.280334
1681792380,-35.236561,-94.550858,500.473755
1681792200,-23.891111,-91.841507,496.346283
1681792020,-12.500481,-89.448929,493.426208
1681791840,-1.086355,-87.194992,492.083862
1681791660,10.330760,-84.952225,492.474121
1681791480,21.730364,-82.596924,494.512604
1681791300,33.091030,-79.965195,497.890656
1681791120,44.386887,-76.774857,502.126190
1681790940,55.574806,-72.416885,506.640381
1681790760,66.543091,-65.196892,510.846680
1681790580,76.812592,-48.267830,514.237488
1681790400,82.613701,11.978619,516.455322
1681790220,76.165527,67.982185,517.339355
1681790040,65.822464,83.686569,516.941711
1681789860,54.857460,90.598495,515.512024
1681789680,43.694473,94.840881,513.452576
1681789500,32.435272,97.976860,511.250549
1681789320,21.119251,100.579544,509.396027
1681789140,9.769695,102.918388,508.299042
1681788960,-1.594376,105.152046,508.218933
1681788780,-12.954894,107.402054,509.218750
1681788600,-24.293734,109.795448,511.152771
1681788420,-35.591377,112.511627,513.690125
1681788240,-46.822159,115.875397,516.369751
1681788060,-57.937332,120.622536,518.676392
1681787880,-68.794075,128.935883,520.125061
1681787700,-78.690300,150.532303,520.340393
1681787520,-82.134186,-138.611801,519.118835
1681787340,-74.135544,-95.402771,516.465515
1681787160,-63.572994,-82.652473,512.601135
1681786980,-52.532768,-76.528580,507.937164
1681786800,-41.316509,-72.588379,503.021973
1681786620,-30.005983,-69.591675,498.464233
1681786440,-18.636850,-67.056641,494.844147
1681786260,-7.232876,-64.745804,492.625763
1681786080,4.185062,-62.511730,492.084900
1681785900,15.596540,-60.233650,493.266388
1681785720,26.980825,-57.775730,495.977875
1681785540,38.315193,-54.933434,499.822357
1681785360,49.568512,-51.315372,504.262329
1681785180,60.677582,-45.979801,508.704132
1681785000,71.438828,-35.878250,512.587585
1681784820,80.674789,-5.773492,515.466980
1681784640,80.732269,70.448502,517.071716
1681784460,71.535088,100.885162,517.339233
1681784280,60.799118,111.053047,516.416931
1681784100,49.721554,116.408501,514.632263
1681783920,38.507236,120.033684,512.436523
1681783740,27.218372,122.877815,510.329041
1681783560,15.884365,125.334396,508.773224
1681783380,4.525810,127.608376,508.117371
1681783200,-6.838906,129.835052,508.534302
1681783020,-18.191774,132.133636,509.990295
1681782840,-29.514303,134.648056,512.249390
1681782660,-40.785122,137.607742,514.912476
1681782480,-51.971481,141.473022,517.483093
1681782300,-62.997604,147.412140,519.449707
1681782120,-73.587845,159.517410,520.368713
1681781940,-81.896584,-160.410202,519.937622
1681781760,-79.153442,-87.557785,518.046143
1681781580,-69.363785,-64.409615,514.799988
1681781400,-58.508503,-55.754082,510.512482
1681781220,-47.370602,-50.889004,505.666351
1681781040,-36.104855,-47.472157,500.847961
1681780860,-24.763956,-44.728062,496.663910
1681780680,-13.376128,-42.318550,493.650726
1681780500,-1.963256,-40.058819,492.192719
1681780320,9.454128,-37.819420,492.461975
1681780140,20.855555,-35.477772,494.391998
1681779960,32.219742,-32.875103,497.689606
1681779780,43.521442,-29.742985,501.883301
1681779600,54.719810,-25.512087,506.398468
1681779420,65.712753,-18.633669,510.645966
1681779240,76.081329,-3.063742,514.109436
1681779060,82.608162,52.430740,516.418091
1681778880,76.894630,113.162064,517.395264
1681778700,66.651878,130.244263,517.077209
1681778520,55.711521,137.501221,515.700134
1681778340,44.558857,141.871735,513.657166
1681778160,33.305382,145.066391,511.432465
1681777980,21.992830,147.698410,509.519409
1681777800,10.645126,150.051117,508.337646
1681777620,-0.718554,152.288391,508.160767
1681777440,-12.080108,154.532944,509.068298
1681777260,-23.421434,156.909988,510.930725
1681777080,-34.723213,159.592545,513.430237
1681776900,-45.960587,162.888504,516.113464
1681776720,-57.087849,167.482925,518.466492
1681776540,-67.975594,175.359177,519.999084
1681776360,-78.017403,-164.969543,520.324768
1681776180,-82.392479,-97.555275,519.224792
1681776000,-74.901039,-49.727486,516.687378
1681775820,-64.409546,-35.986973,512.916687
1681775640,-53.389778,-29.589212,508.310577
1681775460,-42.183113,-25.541531,503.408813
1681775280,-30.878355,-22.494282,498.817902
1681775100,-19.512922,-19.933966,495.122803
1681774920,-8.111030,-17.611788,492.798645
1681774740,3.306356,-15.376201,492.137207
1681774560,14.718815,-13.105916,493.201111
1681774380,26.105680,-10.667814,495.815247
1681774200,37.444523,-7.865509,499.596069
1681774020,48.705334,-4.329645,504.013855
1681773840,59.829243,0.811877,508.476013
1681773660,70.633553,10.305322,512.416809
1681773480,80.116348,37.431229,515.379272
1681773300,81.233276,113.114502,517.078125
1681773120,72.332558,146.964767,517.434753
1681772940,61.644775,157.816681,516.581177
1681772760,50.582954,163.383316,514.833374
1681772580,39.376343,167.096436,512.636108
1681772400,28.092033,169.983093,510.488556
1681772220,16.760717,172.460907,508.860443
1681772040,5.403336,174.743683,508.112122
1681771860,-5.961647,176.969818,508.432007
1681771680,-17.316217,179.258331,509.803223
1681771500,-28.641954,-178.250412,512.004822
1681771320,-39.917881,-175.336990,514.648499
1681771140,-51.112728,-171.568527,517.242737
1681770960,-62.156551,-165.868286,519.274109
1681770780,-72.804390,-154.576920,520.291016
1681770600,-81.498596,-118.552498,519.977661
1681770420,-79.775520,-43.670399,518.207581
1681770240,-70.176804,-18.100433,515.069092
1681770060,-59.358536,-8.927501,510.860291
1681769880,-48.234455,-3.889684,506.052246
1681769700,-36.976166,-0.397935,501.225586
1681769520,-25.639986,2.382932,496.987915
1681769340,-14.255092,4.810498,493.883606
1681769160,-2.843594,7.076791,492.310577
1681768980,8.573944,9.313522,492.458191
1681768800,19.977077,11.642375,494.277802
1681768620,31.344664,14.217390,497.492126
1681768440,42.652004,17.294191,501.640686
1681768260,53.860332,21.405634,506.153625
1681768080,64.876106,27.969801,510.439728
1681767900,75.331657,42.335636,513.974243
1681767720,82.500069,92.959061,516.373352
1681767540,77.608063,158.096329,517.444519
1681767360,67.481201,176.751099,517.208130
1681767180,56.567802,-175.612961,515.886414
1681767000,45.426075,-171.104889,513.863159
1681766820,34.178589,-167.847931,511.618744
1681766640,22.869663,-165.184860,509.649506
1681766460,11.523937,-162.817276,508.384216
1681766280,0.160763,-160.575668,508.110474
1681766100,-11.201718,-158.335861,508.924377
1681765920,-22.545425,-155.974243,510.712738
1681765740,-33.851212,-153.323700,513.171204
1681765560,-45.094952,-150.092087,515.854614
1681765380,-56.233685,-145.640732,518.250916
1681765200,-67.149887,-138.164062,519.865051
1681765020,-77.317665,-120.187386,520.299805
1681764840,-82.557930,-56.876617,519.321533
1681764660,-75.657417,-4.221943,516.901428
1681764480,-65.246796,10.639400,513.226929
1681764300,-54.249168,17.336161,508.681976
1681764120,-43.052589,21.498886,503.797211
1681763940,-31.753826,24.599720,499.176422
1681763760,-20.392242,27.186829,495.408875
1681763580,-8.992557,29.521265,492.980438
1681763400,2.424160,31.759079,492.198395
1681763220,13.837487,34.022308,493.143494
1681763040,25.226814,36.441639,495.657837
1681762860,36.569977,39.205872,499.371826
1681762680,47.837997,42.663952,503.764099
1681762500,58.975891,47.624584,508.243652
1681762320,69.819229,56.567314,512.239563
1681762140,79.512352,81.066277,515.284119
1681761960,81.674255,155.244812,517.077332
1681761780,73.125519,-167.067200,517.524414
1681761600,62.491821,-155.449020,516.742126
1681761420,51.446938,-149.653214,515.034180
1681761240,40.248421,-145.846252,512.838501
1681761060,28.968868,-142.914566,510.653595
1681760880,17.640385,-140.414215,508.955109
1681760700,6.284296,-138.121796,508.114960
1681760520,-5.080842,-135.895508,508.337189
1681760340,-16.437004,-133.616287,509.621674
1681760160,-27.765839,-131.147034,511.762909
1681759980,-39.046715,-128.277618,514.383789
1681759800,-50.249714,-124.600586,516.998291
1681759620,-61.310112,-119.122002,519.091614
1681759440,-72.009560,-108.561699,520.204529
1681759260,-81.031342,-76.196381,520.008301
1681759080,-80.360985,-0.214795,518.360168
1681758900,-70.987572,28.127872,515.331421
1681758720,-60.210316,37.875633,511.204224
1681758540,-49.100967,43.100048,506.437744
1681758360,-37.850464,46.671539,501.606323
1681758180,-26.519186,49.491337,497.318054
1681758000,-15.137360,51.938129,494.124756
1681757820,-3.727359,54.211777,492.437561
1681757640,7.690218,56.446537,492.462891
1681757460,19.094946,58.763439,494.170258
1681757280,30.465801,61.312153,497.298431
1681757100,41.778587,64.336388,501.398560
1681756920,52.996429,68.335442,505.906036
1681756740,64.033386,74.609955,510.228088
1681756560,74.565643,87.906250,513.832031
1681756380,82.292564,133.736588,516.321045
1681756200,78.302193,-157.253677,517.487061
1681756020,68.310020,-136.798874,517.334229
1681755840,57.426201,-128.745483,516.070740
1681755660,46.296097,-124.089462,514.070312
1681755480,35.054871,-120.766335,511.809174
1681755300,23.749739,-118.070389,509.786163
1681755120,12.406117,-115.686874,508.438721
1681754940,1.043567,-113.440193,508.068176
1681754760,-10.319732,-111.204422,508.787201
1681754580,-21.665712,-108.857330,510.499115
1681754400,-32.975380,-106.237251,512.913330
1681754220,-44.225269,-103.066696,515.593506
1681754040,-55.374908,-98.749535,518.029846
1681753860,-66.317291,-91.638931,519.723022
1681753680,-76.594597,-75.156120,520.265503
1681753500,-82.623062,-16.429867,519.408936
1681753320,-76.402496,41.087734,517.107422
1681753140,-66.084450,57.222439,513.531555
1681752960,-55.110855,64.246445,509.051025
1681752780,-43.924908,68.532471,504.186859
1681752600,-32.632378,71.690147,499.539612
1681752420,-21.274796,74.305649,495.702271
1681752240,-9.877445,76.653297,493.171051
1681752060,1.538483,78.894058,492.268646
1681751880,12.952563,81.150970,493.093658
1681751700,24.344236,83.552551,495.505859
1681751520,35.691574,86.280540,499.149933
1681751340,46.966534,89.664970,503.513336
1681751160,58.117630,94.456772,508.007202
1681750980,68.996475,102.899513,512.055969
1681750800,78.869392,125.089607,515.181458
1681750620,82.044090,-163.166489,517.069214
1681750440,73.912758,-121.226669,517.608032
1681750260,63.340061,-108.746933,516.899353
1681750080,52.313442,-102.701935,515.234375
1681749900,41.123455,-98.794724,513.043457
1681749720,29.848864,-95.815308,510.824066
1681749540,18.523354,-93.291046,509.057159
1681749360,7.168680,-90.988113,508.126007
1681749180,-4.196501,-88.760979,508.250000
1681749000,-15.554147,-86.490280,509.445953
1681748820,-26.885963,-84.041901,511.523956
1681748640,-38.171635,-81.214378,514.118652
1681748460,-49.382462,-77.623726,516.750000
1681748280,-60.458424,-72.351135,518.902344
1681748100,-71.204308,-62.449280,520.109253
1681747920,-80.504082,-33.348099,520.029419
1681747740,-80.901794,42.758453,518.503906
1681747560,-71.795303,74.264626,515.586670
1681747380,-61.063705,84.653168,511.543945
1681747200,-49.970097,90.079529,506.822540
1681747020,-38.727734,93.735992,501.989960
1681746840,-27.401541,96.597015,497.654266
1681746660,-16.022923,99.064270,494.374115
1681746480,-4.614540,101.346085,492.573700
1681746300,6.802958,103.579582,492.476288
1681746120,18.209166,105.885361,494.069611
1681745940,29.583164,108.409073,497.108887
1681745760,40.901215,111.383347,501.157257
1681745580,52.128143,115.276566,505.655975
1681745400,63.184814,121.283638,510.011200
1681745220,73.785034,133.627243,513.682678
1681745040,81.992233,174.899704,516.261108
1681744860,78.972549,-112.932182,517.522705
1681744680,69.137848,-90.412445,517.455322
1681744500,58.286613,-81.897881,516.252686
1681744320,47.168888,-77.082527,514.278320
1681744140,35.934216,-73.689034,512.003601
1681743960,24.633041,-70.958275,509.929291
1681743780,13.291657,-68.557755,508.501160
1681743600,1.929847,-66.305229,508.034027
1681743420,-9.434158,-64.072792,508.656982
1681743240,-20.782303,-61.739334,510.290100
1681743060,-32.095726,-59.148251,512.656921
1681742880,-43.351562,-56.035660,515.330322
1681742700,-54.511585,-51.844475,517.803467
1681742520,-65.478149,-45.069893,519.573120
1681742340,-75.851128,-29.906773,520.221924
1681742160,-82.584023,23.966080,519.486877
1681741980,-77.133629,86.170853,517.305176
1681741800,-66.922173,103.757324,513.830322
1681741620,-55.974766,111.140419,509.417419
1681741440,-44.800037,115.558784,504.577454
1681741260,-33.513992,118.776810,499.907227
1681741080,-22.160570,121.422386,496.002869
1681740900,-10.765683,123.784241,493.370544
1681740720,0.649336,126.028687,492.348022
1681740540,12.064053,128.280014,493.051880
1681740360,23.457954,130.664825,495.359619
1681740180,34.809326,133.358322,498.930664
1681740000,46.090961,136.673004,503.261841
1681739820,57.254551,141.307022,507.766907
1681739640,68.165802,149.294739,511.866150
1681739460,78.193047,169.458054,515.071289
1681739280,82.331291,-122.085419,517.053528
1681739100,74.692802,-75.532410,517.685486
